mass_A
t;x;y;v;a
7,170000000E0;7,379167927E-1;1,149477363E-1;1,458987311E0;6,632204974E-1
7,180000000E0;7,245885666E-1;1,110099558E-1;1,438734052E0;1,730741442E0
7,190000000E0;7,099579524E-1;1,081443898E-1;1,500568216E0;7,010195006E0
7,200000000E0;6,950637593E-1;1,056277871E-1;1,510694721E0;2,665673511E0
7,210000000E0;6,801415481E-1;1,032595718E-1;1,522336473E0;2,869094348E0
7,220000000E0;6,649611405E-1;1,010631755E-1;1,553244699E0;3,216684306E0
7,230000000E0;6,493664236E-1;9,902644664E-2;1,556014120E0;3,562043612E0
7,240000000E0;6,340425946E-1;9,752545126E-2;1,540051405E0;3,176828499E0
7,250000000E0;6,186856613E-1;9,630722647E-2;1,548447376E0;2,890540901E0
7,260000000E0;6,031581043E-1;9,523984999E-2;1,553607181E0;4,096122929E0
7,270000000E0;5,876582369E-1;9,464077958E-2;1,559972801E0;7,146201229E0
7,280000000E0;5,719655125E-1;9,458542819E-2;1,601472900E0;1,836892026E0
7,290000000E0;5,556426405E-1;9,558299496E-2;1,559600455E0;1,792086830E0
7,300000000E0;5,407764735E-1;9,501586782E-2;1,533023671E0;1,847694760E0
7,310000000E0;5,249825278E-1;9,573170852E-2;1,558436316E0;4,873685429E0
7,320000000E0;5,096418952E-1;9,647447636E-2;1,518554352E0;3,647398974E0
7,330000000E0;4,946686812E-1;9,759547689E-2;1,493480773E0;2,368500052E0
7,340000000E0;4,798518582E-1;9,865337955E-2;1,495628333E0;2,304860353E0
7,350000000E0;4,648641724E-1;1,001357330E-1;1,512789799E0;2,610995205E0
7,360000000E0;4,497624756E-1;1,018223304E-1;1,506513079E0;1,867933914E0
7,370000000E0;4,349442930E-1;1,036900936E-1;1,492760586E0;2,349619983E0
7,380000000E0;4,201525717E-1;1,056416572E-1;1,487795616E0;3,471146011E0
7,390000000E0;4,054975141E-1;1,079681222E-1;1,503771399E0;8,958102672E0
7,400000000E0;3,905334682E-1;1,108608595E-1;1,498448535E0;3,472420047E0
7,410000000E0;3,765172553E-1;1,156025055E-1;1,430913726E0;3,943707790E0
7,420000000E0;3,626007910E-1;1,170875107E-1;1,432796420E0;1,016455545E0
7,430000000E0;3,482670459E-1;1,204074924E-1;1,439665380E0;6,636748373E0
7,440000000E0;3,346297035E-1;1,239192618E-1;1,408195911E0;3,749074414E0
7,450000000E0;3,210204241E-1;1,275368605E-1;1,384095731E0;4,024796958E0
7,460000000E0;3,079229718E-1;1,312020416E-1;1,344141781E0;4,007167082E0
7,470000000E0;2,952892137E-1;1,353209252E-1;1,331481768E0;3,921141368E0
7,480000000E0;2,826155489E-1;1,394888879E-1;1,323332779E0;3,210724968E0
7,490000000E0;2,703651847E-1;1,442246680E-1;1,288936580E0;5,165855257E0
7,500000000E0;2,585024257E-1;1,486048241E-1;1,230291491E0;4,693966120E0
7,510000000E0;2,474326789E-1;1,531435827E-1;1,190717409E0;2,741242051E0
7,520000000E0;2,363901311E-1;1,574461820E-1;1,207206608E0;2,277916646E0
7,530000000E0;2,252164775E-1;1,625976565E-1;1,202873338E0;3,692955332E0
7,540000000E0;2,145116655E-1;1,674509032E-1;1,150910566E0;4,604796791E0
7,550000000E0;2,044094421E-1;1,724417070E-1;1,125214808E0;4,053220560E0
7,560000000E0;1,945238614E-1;1,777916495E-1;1,128519274E0;4,040410465E0
7,570000000E0;1,847152008E-1;1,834670941E-1;1,059387647E0;4,428949302E0
7,580000000E0;1,756004364E-1;1,873218574E-1;1,020980548E0;4,312754153E0
7,590000000E0;1,663414600E-1;1,923758629E-1;1,008329787E0;5,061106294E0
7,600000000E0;1,581118051E-1;1,973637375E-1;9,494918976E-1;4,488190946E0
7,610000000E0;1,500339632E-1;2,021062017E-1;9,246094576E-1;2,699179582E0
7,620000000E0;1,421734545E-1;2,067408395E-1;8,962212452E-1;3,126192199E0
7,630000000E0;1,346566045E-1;2,113160794E-1;8,641863140E-1;3,057437092E0
7,640000000E0;1,274685757E-1;2,158234455E-1;8,372679983E-1;4,925145591E0
7,650000000E0;1,204813406E-1;2,202306167E-1;7,735124134E-1;4,307952922E0
7,660000000E0;1,144505134E-1;2,241815935E-1;7,365437020E-1;2,949966631E0
7,670000000E0;1,081658215E-1;2,283131063E-1;7,308122057E-1;2,175023037E0
7,680000000E0;1,020429999E-1;2,319074073E-1;6,908033136E-1;4,087976594E0
7,690000000E0;9,636848259E-2;2,355038283E-1;6,504020295E-1;3,666351374E0
